id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
37,7337,35,JAWA TIMUR,3578,KOTA SURABAYA,2024,PERSENTASE,53.21,PERSEN,2024
37,7437,35,JAWA TIMUR,3578,KOTA SURABAYA,2024,PERSENTASE RAT,24.89,PERSEN,2024
38,7538,35,JAWA TIMUR,3579,KOTA BATU,2024,PERSENTASE,54.11,PERSEN,2024
38,7638,35,JAWA TIMUR,3579,KOTA BATU,2024,PERSENTASE RAT,36.36,PERSEN,2024
39,7739,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,PERSENTASE,71.03,PERSEN,2025
39,7839,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,PERSENTASE RAT,37.17,PERSEN,2025
40,7940,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,PERSENTASE,82.99,PERSEN,2025
40,8040,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,PERSENTASE RAT,38.85,PERSEN,2025
41,8141,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,PERSENTASE,70.03,PERSEN,2025
41,8241,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,PERSENTASE RAT,50.66,PERSEN,2025
42,8342,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,PERSENTASE,52.07,PERSEN,2025
42,8442,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,PERSENTASE RAT,25.64,PERSEN,2025
43,8543,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE,57.14,PERSEN,2025
43,8643,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE RAT,30.27,PERSEN,2025
44,8744,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE,45.86,PERSEN,2025
44,8844,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE RAT,33.38,PERSEN,2025
45,8945,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE,69.88,PERSEN,2025
45,9045,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE RAT,48.81,PERSEN,2025
46,9146,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,PERSENTASE,54.52,PERSEN,2025
46,9246,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,PERSENTASE RAT,51.18,PERSEN,2025
47,9347,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,PERSENTASE,28.28,PERSEN,2025
47,9447,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,PERSENTASE RAT,13.83,PERSEN,2025
48,9548,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,PERSENTASE,62.18,PERSEN,2025
48,9648,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,PERSENTASE RAT,30.36,PERSEN,2025
49,9749,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,PERSENTASE,36.44,PERSEN,2025
49,9849,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,PERSENTASE RAT,14.41,PERSEN,2025
50,9950,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,PERSENTASE,55.7,PERSEN,2025
50,10050,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,PERSENTASE RAT,20.61,PERSEN,2025
51,10151,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE,25.3,PERSEN,2025
51,10251,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE RAT,20.12,PERSEN,2025
52,10352,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE,88.73,PERSEN,2025
52,10452,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE RAT,23.9,PERSEN,2025
53,10553,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,PERSENTASE,39.82,PERSEN,2025
53,10653,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,PERSENTASE RAT,31.57,PERSEN,2025
54,10754,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE,51.66,PERSEN,2025
54,10854,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE RAT,33.51,PERSEN,2025
55,10955,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,PERSENTASE,78.89,PERSEN,2025
55,11055,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,PERSENTASE RAT,47.07,PERSEN,2025
56,11156,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,PERSENTASE,37.45,PERSEN,2025
56,11256,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,PERSENTASE RAT,30.41,PERSEN,2025
57,11357,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE,47.57,PERSEN,2025
57,11457,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE RAT,37.23,PERSEN,2025
58,11558,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,PERSENTASE,64.52,PERSEN,2025
58,11658,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,PERSENTASE RAT,38.12,PERSEN,2025
59,11759,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,PERSENTASE,78.79,PERSEN,2025
59,11859,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,PERSENTASE RAT,52.53,PERSEN,2025
60,11960,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,PERSENTASE,58.58,PERSEN,2025
60,12060,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,PERSENTASE RAT,22.21,PERSEN,2025
61,12161,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,PERSENTASE,49.2,PERSEN,2025
61,12261,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,PERSENTASE RAT,38.99,PERSEN,2025
62,12362,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,PERSENTASE,82.18,PERSEN,2025
62,12462,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,PERSENTASE RAT,44.43,PERSEN,2025
63,12563,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,PERSENTASE,50.73,PERSEN,2025
63,12663,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,PERSENTASE RAT,34.92,PERSEN,2025
64,12764,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,PERSENTASE,15.39,PERSEN,2025
64,12864,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,PERSENTASE RAT,12.77,PERSEN,2025
65,12965,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,PERSENTASE,63.13,PERSEN,2025
65,13065,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,PERSENTASE RAT,49.38,PERSEN,2025
66,13166,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,PERSENTASE,57.07,PERSEN,2025
66,13266,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,PERSENTASE RAT,14.02,PERSEN,2025
67,13367,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,PERSENTASE,49.35,PERSEN,2025
67,13467,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,PERSENTASE RAT,10.9,PERSEN,2025
68,13568,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE,89.95,PERSEN,2025
68,13668,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,PERSENTASE RAT,41.91,PERSEN,2025
69,13769,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE,71.76,PERSEN,2025
69,13869,35,JAWA TIMUR,3572,KOTA BLITAR,2025,PERSENTASE RAT,34.58,PERSEN,2025
70,13970,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE,45.39,PERSEN,2025
70,14070,35,JAWA TIMUR,3573,KOTA MALANG,2025,PERSENTASE RAT,31.92,PERSEN,2025
71,14171,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE,72.53,PERSEN,2025
71,14271,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,PERSENTASE RAT,36.91,PERSEN,2025
72,14372,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE,35.8,PERSEN,2025
72,14472,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,PERSENTASE RAT,24.85,PERSEN,2025
73,14573,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE,80.49,PERSEN,2025
73,14673,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,PERSENTASE RAT,45.37,PERSEN,2025
74,14774,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE,50.82,PERSEN,2025
74,14874,35,JAWA TIMUR,3577,KOTA MADIUN,2025,PERSENTASE RAT,41.97,PERSEN,2025
75,14975,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,PERSENTASE,34.78,PERSEN,2025
75,15075,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,PERSENTASE RAT,25.63,PERSEN,2025
76,15176,35,JAWA TIMUR,3579,KOTA BATU,2025,PERSENTASE,54.7,PERSEN,2025
76,15276,35,JAWA TIMUR,3579,KOTA BATU,2025,PERSENTASE RAT,35.47,PERSEN,2025
