id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
28,16428,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,JUMLAH TENAGA KERJA,15056,PERUSAHAAN,2020
28,16528,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,PERUSAHAAN BESAR,346,PERUSAHAAN,2020
28,16628,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,PERUSAHAAN KECIL,51,PERUSAHAAN,2020
28,16728,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
28,16828,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-Q1,PERUSAHAAN SEDANG,21,PERUSAHAAN,2020
29,16929,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,JUMLAH PERUSAHAAN,510,PERUSAHAAN,2020
29,17029,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,JUMLAH TENAGA KERJA,1529,PERUSAHAAN,2020
29,17129,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,PERUSAHAAN BESAR,441,PERUSAHAAN,2020
29,17229,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,PERUSAHAAN KECIL,54,PERUSAHAAN,2020
29,17329,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
29,17429,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-Q1,PERUSAHAAN SEDANG,15,PERUSAHAAN,2020
30,17530,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,JUMLAH PERUSAHAAN,186,PERUSAHAAN,2020
30,17630,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,JUMLAH TENAGA KERJA,651,PERUSAHAAN,2020
30,17730,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,PERUSAHAAN BESAR,150,PERUSAHAAN,2020
30,17830,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,PERUSAHAAN KECIL,21,PERUSAHAAN,2020
30,17930,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
30,18030,35,JAWA TIMUR,3579,KOTA BATU,2020-Q1,PERUSAHAAN SEDANG,15,PERUSAHAAN,2020
31,18131,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,JUMLAH PERUSAHAAN,180,PERUSAHAAN,2020
31,18231,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,JUMLAH TENAGA KERJA,1290,PERUSAHAAN,2020
31,18331,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,PERUSAHAAN BESAR,134,PERUSAHAAN,2020
31,18431,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,PERUSAHAAN KECIL,32,PERUSAHAAN,2020
31,18531,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
31,18631,35,JAWA TIMUR,3572,KOTA BLITAR,2020-Q1,PERUSAHAAN SEDANG,14,PERUSAHAAN,2020
32,18732,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,JUMLAH PERUSAHAAN,492,PERUSAHAAN,2020
32,18832,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,JUMLAH TENAGA KERJA,6138,PERUSAHAAN,2020
32,18932,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN BESAR,356,PERUSAHAAN,2020
32,19032,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN KECIL,95,PERUSAHAAN,2020
32,19132,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN MIKRO,0,PERUSAHAAN,2020
32,19232,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-Q1,PERUSAHAAN SEDANG,41,PERUSAHAAN,2020
33,19333,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,JUMLAH PERUSAHAAN,391,PERUSAHAAN,2020
33,19433,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,JUMLAH TENAGA KERJA,5189,PERUSAHAAN,2020
33,19533,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN BESAR,275,PERUSAHAAN,2020
33,19633,35,JAWA TIMUR,3577,KOTA MADIUN,2020-Q1,PERUSAHAAN KECIL,75,PERUSAHAAN,2020
