periode,status_penanaman_modal,regional,negara,sektor_utama,nama_sektor,deskripsi_kbli_2digit,provinsi,kabupaten_kota,jawa_luar_jawa,pulau,investasi_rp_juta,investasi_us_ribu,tki
2024 - Triwulan 4,PMA,Asia,Jepang,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(61-2020) Telekomunikasi,Jawa Timur,Kabupaten Tulungagung,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Jepang,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(61-2020) Telekomunikasi,Jawa Timur,Kota Kediri,Jawa,Jawa,260.4,17.4,0
2024 - Triwulan 4,PMA,Asia,Jepang,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(61-2020) Telekomunikasi,Jawa Timur,Kota Malang,Jawa,Jawa,6.8,0.5,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Kediri,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,200,13.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Madiun,Jawa,Jawa,0,0,38
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Ngawi,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,179.8,12,84
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Barang dari Kulit dan Alas Kaki,"(15-2020) Industri Kulit, Barang dari Kulit dan Alas Kaki",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,1
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Lumajang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,8439.5,562.6,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kayu,"(16-2020) Industri Kayu, Barang dari Kayu dan Gabus (Tidak Termasuk Furnitur) dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kertas dan Percetakan,(17-2020) Industri Kertas dan Barang Dari Kertas,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,19,1.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,2494.3,166.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Madiun,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,7021.2,468.1,3
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,85265.2,5684.4,15
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Tulungagung,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,"(21-2020) Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Kimia Dan Farmasi,"(21-2020) Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Lainnya,(31-2020) Industri Furnitur,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,250.1,16.7,13
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,10596.9,706.5,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Lainnya,(32-2020) Industri pengolahan lainnya,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Lainnya,"(38-2020) Pengumpulan, Treatment dan Pembuangan Limbah dan Sampah serta Aktivitas Pemulihan Material",Jawa Timur,Kabupaten Tulungagung,Jawa,Jawa,0,0,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,137.6,9.2,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Jember,Jawa,Jawa,615.8,41.1,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,560,37.3,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam",(28-2020) Industri Mesin Dan Perlengkapan ytdl,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam",(28-2020) Industri Mesin Dan Perlengkapan ytdl,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam",(28-2020) Industri Mesin Dan Perlengkapan ytdl,Jawa Timur,Kota Surabaya,Jawa,Jawa,175,11.7,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,5
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Tekstil,(13-2020) Industri tekstil,Jawa Timur,Kabupaten Madiun,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Tekstil,(13-2020) Industri tekstil,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Sekunder,Industri Tekstil,(13-2020) Industri tekstil,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,2087.8,139.2,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Hotel dan Restoran,(55-2020) Penyediaan Akomodasi,Jawa Timur,Kabupaten Probolinggo,Jawa,Jawa,500,33.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,6
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kota Surabaya,Jawa,Jawa,1510.5,100.7,22
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,208.8,13.9,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(78-2020) Aktivitas Ketenagakerjaan,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,"(82-2020) Aktivitas Administrasi Kantor, Aktivitas Penunjang Kantor Dan Aktivitas Penunjang Usaha Lainnya",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(85-2020) Pendidikan,Jawa Timur,Kota Surabaya,Jawa,Jawa,50.2,3.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(86-2020) Aktivitas Kesehatan Manusia,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(93-2020) Aktivitas Olahraga Dan Rekreasi Lainnya,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(95-2020) Reparasi Komputer Dan Barang Keperluan Pribadi Dan Perlengkapan Rumah Tangga,Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,8.2,0.5,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(95-2020) Reparasi Komputer Dan Barang Keperluan Pribadi Dan Perlengkapan Rumah Tangga,Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Jasa Lainnya,(95-2020) Reparasi Komputer Dan Barang Keperluan Pribadi Dan Perlengkapan Rumah Tangga,Jawa Timur,Kota Surabaya,Jawa,Jawa,8.1,0.5,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Konstruksi,(41-2020) Konstruksi Gedung,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Konstruksi,(42-2020) Konstruksi Bangunan Sipil ,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Konstruksi,(43-2020) Konstruksi Khusus,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,(33-2020) Reparasi dan pemasangan mesin dan peralatan,Jawa Timur,Kota Surabaya,Jawa,Jawa,50,3.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,17,1.1,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Jember,Jawa,Jawa,4.7,0.3,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Jombang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Lumajang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Malang,Jawa,Jawa,375,25,18
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Mojokerto,Jawa,Jawa,2700,179.9,9
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,343,22.8,2
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Kediri,Jawa,Jawa,6,0.4,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Malang,Jawa,Jawa,2.2,0.1,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(46-2020) Perdagangan Besar, Bukan Mobil Dan Sepeda Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,10172,678.2,13
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kabupaten Banyuwangi,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kabupaten Jember,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Batu,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Kediri,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Malang,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,Perdagangan dan Reparasi,"(47-2020) Perdagangan Eceran, Bukan Mobil Dan Motor",Jawa Timur,Kota Surabaya,Jawa,Jawa,152.4,10.1,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Perumahan, Kawasan Industri dan Perkantoran",(68-2020) Real Estat,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(49-2020) Angkutan Darat dan Angkutan melalui Saluran Pipa,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Blitar,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,715.2,47.7,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Ngawi,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Korea Selatan,Sektor Tersier,"Transportasi, Gudang dan Telekomunikasi",(52-2020) Pergudangan dan Aktivitas Penunjang Angkutan,Jawa Timur,Kota Surabaya,Jawa,Jawa,95,6.3,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kabupaten Jombang,Jawa,Jawa,360.8,24.1,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Primer,"Tanaman Pangan, Perkebunan, dan Peternakan","(01-2020) Pertanian Tanaman, Peternakan, Perburuan dan Kegiatan YBDI",Jawa Timur,Kota Surabaya,Jawa,Jawa,1561.4,104.1,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Karet dan Plastik,"(22-2020) Industri Karet, Barang Dari Karet Dan Plastik",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,"(29-2020) Industri Kendaraan Bermotor, Trailer Dan Semi Trailer",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Kendaraan Bermotor dan Alat Transportasi Lain,(30-2020) Industri Alat Angkutan Lainnya,Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Kimia Dan Farmasi,(20-2020) Industri Bahan Kimia Dan Barang Dari Bahan Kimia,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,9
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya",(24-2020) Industri Logam Dasar,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Gresik,Jawa,Jawa,3.5,0.2,23
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,"Industri Logam Dasar, Barang Logam, Bukan Mesin dan Peralatannya","(25-2020) Industri Barang Logam, Bukan Mesin Dan Peralatannya",Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Lamongan,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Pasuruan,Jawa,Jawa,414,27.5,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Makanan,(10-2020) Industri Makanan,Jawa Timur,Kabupaten Sidoarjo,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,"Industri  Mesin, Elektronik, Instrumen Kedokteran, Peralatan Listrik, Presisi, Optik dan Jam","(26-2020) Industri Komputer, Barang Elektronik Dan Optik",Jawa Timur,Kota Surabaya,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Mineral Non Logam,(23-2020) Industri Barang Galian Bukan Logam,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,2519.8,168,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Sekunder,Industri Tekstil,(14-2020) Industri Pakaian Jadi,Jawa Timur,Kabupaten Ngawi,Jawa,Jawa,0.5,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kabupaten Gresik,Jawa,Jawa,0,0,0
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Tersier,Hotel dan Restoran,(56-2020) Penyediaan Makanan Dan Minuman,Jawa Timur,Kota Surabaya,Jawa,Jawa,8726.4,581.8,40
2024 - Triwulan 4,PMA,Asia,Malaysia,Sektor Tersier,Jasa Lainnya,"(62-2020) Aktivitas Pemrograman, Konsultasi Komputer Dan Kegiatan YBDI",Jawa Timur,Kota Surabaya,Jawa,Jawa,415.2,27.7,1
